Gender,Age,Daily Meal Frequency,Physical Exercise,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
0,24,3,1,181,65,1707.6,251,67,57,1785
1,25,3,0,143,91,1547.3,238,117,46,1834
0,24,3,0,167,48,1422.2,201,53,36,1340
1,47,3,0,160,100,1601.2,241,97,97,2225
1,19,2,1,158,54,1285.3,142,70,41,1217
1,23,3,1,155,77,1512.3,243,79,67,1891
1,24,3,0,170,72,1499.2,220,88,48,1664
0,22,2,1,174,118,2178.4,385,154,91,2975
0,24,3,0,169,93,1829.7,348,91,73,2413
1,23,3,0,160,91,1635.2,265,90,52,1888
0,44,3,0,155,91,1703.9,365,152,62,2626
0,19,2,0,165,60,1566.1,201,63,41,1425
1,31,3,0,171,74,1464.7,174,81,54,1506
0,23,4,3,171,96,1966.5,243,166,76,2320
0,23,2,0,164,107,1955.5,379,108,101,2857
1,21,2,4,157,71,1415.4,194,56,43,1387
1,24,3,3,164,66,1453.1,221,100,61,1833
1,43,2,0,166,88,1554.3,257,132,63,2123
1,21,3,0,161,57,1323.5,130,104,54,1422
0,24,3,0,170,41,1359.6,143,62,46,1234
0,22,4,0,178,127,2241,390,131,96,2948
0,24,3,0,164,61,1539.9,203,71,73,1753
0,24,4,4,169,69,1608,201,95,58,1706
0,19,3,0,160,47,1426.3,180,77,61,1577
0,22,2,0,169,82,1778,201,106,112,2236
1,21,4,0,145,88,1517.2,194,138,96,2192
1,36,2,0,152,80,1398.5,146,99,66,1574
1,22,2,0,169,67,1495.5,267,67,55,1831
0,30,3,0,169,71,1575.9,311,75,59,2075
1,21,3,0,147,38,1046.3,129.225,54,34.46,1043
0,27,2,0,173,91,1825.7,317,155,85,2653
0,21,3,4,172,56,1510.7,200,97,43,1575
0,23,2,4,179,64,1666.6,236,96,60,1868
0,17,2,0,163,95,1863.2,309,115,71,2335
1,27,3,0,156,79,1463.8,238,94,45,1733
0,16,3,4,173,79,1760.9,203,124,60,1848
0,20,4,0,181,81,1873,286,117,84,2368
0,50,4,0,172,110,1920.1,226,157,60,2072
0,25,2,4,184,76,1779.5,281,114,63,2147
0,65,3,4,165,69,1456.5,220,83,55,1707
0,26,2,1,164,89,1771.6,271,108,76,2200
1,20,3,0,173,57,1391.7,222,73,41,1549
0,25,3,0,168,51,1420.1,177,86,43,1439
1,24,2,1,160,76,1497,181,121,64,1784
0,23,3,1,174,59,1618.1,187,69,65,1609
0,20,2,0,160,46,1402.6,242,68,43,1627
0,20,3,1,180,84,1821.6,375,104,54,2402
1,22,2,0,162,66,1394.2,264,91,51,1879
0,17,3,0,156,87,1787.6,315,51.69,69,2088
0,35,3,0,169,47,1357.6,137,53,42,1138
0,29,3,1,169,92,1865.7,256,89,88,2172
1,29,4,0,141,53,1105.3,166,61,35,1223
0,55,2,0,165,43,1220.3,157,74,42,1302
1,46,2,1,138,50,988.1,141,64,54,1306
0,26,3,0,173,95,1883.5,269,105,106,2450
0,27,2,0,169,91,1884.1,253,94,109,2369
0,23,2,0,164,67,1624.9,162,98,62,1598
0,19,4,0,168,105,2027.1,306,139,72,2428
0,20,3,0,165,55,1448.8,184,104,51,1611
1,23,2,0,142,54,1161.8,165,63,54,1398
1,22,3,0,156,88,1547.4,258,135,80,2292
1,55,2,0,152,63,1146.5,151,77,55,1407
0,31,3,0,165,97,1814.5,324,109,86,2506
0,16,3,4,169,77,1756.4,242,116,71,2071
0,33,4,0,163,98,1839.5,297,91,63,2119
1,38,2,0,156,77,1385.3,206,56,71,1687
0,26,3,0,173,54,1525.5,223,82,43,1607
0,26,3,0,159,110,1965.9,313,149,105,2793
0,23,3,2,171,91,1897.7,367,66,77,2425
0,22,2,4,180,63,1656.7,245,89,62,1894
0,23,2,1,171,67,1604.9,230,73,70,1842
1,55,2,0,143,70,1159.1,159,51.69,67,1446
0,27,3,0,170,94,1885.3,305,86,73,2221
1,25,4,3,160,58,1269.8,202,58,48,1472
0,21,2,1,165,89,1835.8,204,111,79,1971
0,26,3,1,177,97,1902.9,301,97,75,2267
0,30,4,0,164,103,1933.2,289,143,102,2646
1,23,4,0,157,73,1418.9,253,51.69,53,1696
0,23,3,1,181,100,2025.6,386,136,87,2871
0,20,4,4,163,85,1748.7,294,119,79,2363
1,20,3,0,156,85,1604.3,208,100,76,1916
0,19,2,0,175,76,1766,298,65,47,1875
0,24,3,1,181,87,1874.9,348,90,51,2211
0,24,4,1,170,59,1523.1,236,76,60,1788
0,24,3,0,156,100,1918.1,290,80,65,2065
0,20,2,1,175,65,1616.6,193,90,44,1528
1,37,3,0,156,99,1637.4,170,118,94,1998
0,31,4,0,153,88,1661.4,204,118,96,2152
0,23,3,2,178,65,1614.2,129.225,102,83,1672
1,25,4,0,157,87,1590.5,246,99,64,1956
1,22,2,1,158,80,1505.4,217,74,48,1596
0,26,3,0,172,50,1434.2,208,67,48,1532
1,25,4,2,178,69,1491.5,169,87,60,1564
1,29,3,4,153,52,1149.8,146,76,35,1203
1,22,4,0,151,97,1675.6,263,85,78,2094
0,20,3,4,175,64,1688.5,175,76,58,1526
0,23,2,1,168,102,1948.2,369,160,63,2683
1,21,2,1,164,83,1568.6,232,69,85,1969
0,22,2,0,163,76,1672,226,85,55,1739
0,23,3,0,164,72,1635.4,249,55,78,1918
1,21,4,2,157,59,1262.6,222,77,51,1655
0,16,3,4,174,70,1746.2,229,81,72,1888
1,23,3,1,158,64,1340.7,202,64,57,1577
1,18,4,0,151,54,1294,173,56,34.46,1226
1,50,4,0,140,74,1183.8,177,119,79,1895
1,23,3,0,171,59,1330.4,197,71,46,1486
1,30,2,0,164,111,1894.8,359,142,83,2751
0,23,3,0,156,111,1983.4,352,76,106,2666
1,22,3,2,153,67,1357.1,184,99,61,1681
0,25,2,0,170,92,1877.3,347,128,82,2638
1,17,3,3,161,51,1256.3,135,51.69,49,1188
0,28,3,0,169,50,1464.9,191,63,60,1556
1,21,4,2,168,54,1302.8,201,86,38,1490
0,23,3,0,179,80,1816.3,266,118,60,2076
0,22,3,1,178,85,1883.4,310,106,93,2501
1,19,3,0,172,56,1384.9,139,81,60,1420
1,21,2,0,172,49,1280.6,169,51.69,46,1297
0,19,2,2,173,78,1770,267,112,40,1876
0,22,3,0,173,118,2201.4,309,151,108,2812
1,58,3,4,156,54,1042.7,129.225,51.69,52,1192
0,46,2,0,157,66,1405.6,242,92,43,1723
1,26,2,3,166,70,1443.9,151,111,48,1480
0,20,3,0,175,97,1977.6,383,100,48,2364
1,23,2,0,136,50,1007.6,163,60,43,1279
0,23,4,0,186,84,1902.9,393,99,76,2652
0,20,4,0,158,73,1564.2,235,116,51,1863
0,22,2,0,165,65,1586,312,80,50,2018
0,23,3,2,175,81,1772.3,308,146,66,2410
0,25,3,3,180,64,1664.7,237,76,55,1747
0,22,2,1,166,61,1541.3,199,59,72,1680
0,22,3,0,173,75,1672.2,234,119,60,1952
0,29,4,3,179,78,1770,237,107,71,2015
0,21,2,4,164,73,1601.9,286,93,65,2101
0,21,3,1,166,65,1652.5,211,87,87,1975
1,48,2,0,146,59,1126.1,147,51.69,38,1137
0,29,3,2,155,88,1737.1,331,104,75,2415
0,20,4,3,172,60,1602.4,216,97,69,1873
0,21,3,0,160,46,1364.3,159,75,48,1368
0,27,2,1,168,94,1871.6,375,115,83,2707
1,26,2,0,163,77,1476.3,129.225,100,67,1520
0,28,4,1,164,94,1822,139,123,82,1786
0,43,3,0,157,89,1663.8,247,121,98,2354
0,29,4,3,178,79,1749.7,226,111,79,2059
1,36,3,0,139,91,1455.6,201,87,58,1674
0,23,3,0,156,117,2027.1,316,164,44,2316
1,27,4,0,162,70,1421.8,206,73,62,1674
0,31,3,1,164,118,2054.9,362,155,85,2833
1,30,3,2,164,46,1146.8,173,51.69,42,1277
0,21,3,0,173,112,2085.6,316,136,106,2762
0,39,3,0,168,118,2076.9,379,139,96,2936
0,22,4,1,178,89,1967.1,333,133,87,2647
0,38,3,0,168,99,1853.5,323,135,100,2732
1,45,3,0,158,112,1711.6,332,100,91,2547
0,21,3,2,165,63,1516,218,85,57,1725
1,23,3,3,160,80,1494.1,197,72,73,1733
0,25,3,0,172,93,1871.8,289,124,78,2354
1,16,3,0,163,43,1219.7,153,59,51,1307
0,24,3,0,165,108,1981.1,332,119,92,2632
1,19,3,4,167,60,1434.5,144,58,53,1285
0,23,2,0,170,89,1828.7,133,94,77,1601
1,48,3,0,166,49,1156.4,206,69,36,1424
1,20,3,0,155,56,1306.4,200,80,34.46,1430
0,22,3,0,177,85,1844.3,275,114,93,2393
1,19,2,1,154,54,1238.3,138,63,51,1263
1,26,4,0,170,67,1447.1,207,73,56,1624
0,27,3,4,170,79,1745.5,289,98,72,2196
0,27,3,1,179,80,1826.1,279,94,61,2041
0,22,3,4,173,75,1712.2,248,86,69,1957
0,30,2,0,165,85,1749.8,293,129,69,2309
0,21,3,0,154,113,1974.5,386,91,101,2817
1,32,3,0,167,79,1484,265,66,92,2152
0,21,3,0,160,47,1263.8,177,87,47,1479
0,24,3,1,170,57,1512.9,167,81,37,1325
1,50,4,0,153,70,1224.8,235,83,58,1794
1,37,3,0,151,96,1588.4,336,143,57,2429
1,59,3,0,148,73,1172.8,154,77,57,1437
0,20,4,0,171,63,1606,211,114,50,1750
0,22,2,0,174,67,1633.5,219,96,66,1854
1,16,3,4,151,47,1213.7,129.225,98,34.46,1219
0,24,4,4,168,101,1982.2,249,67,109,2245
0,33,3,2,164,50,1377.2,237,64,34.46,1514
0,20,3,0,174,55,1516.6,131,64,80,1500
0,20,4,0,168,60,1535.6,178,85,70,1682
1,21,3,3,169,58,1329.3,172,81,49,1453
0,27,3,0,170,99,1897.3,243,106,54,1882
0,20,2,0,166,83,1793.4,292,69,75,2119
0,45,3,0,155,89,1619.9,202,125,62,1866
1,20,3,0,164,49,1189.6,129.225,76,34.46,1131
0,27,3,0,170,54,1428.6,234,52,53,1621
1,23,3,0,151,73,1460.7,248,94,54,1854
1,23,3,0,160,47,1184.7,129.225,60,37,1090
0,27,3,2,176,122,2170.8,367,154,102,3002
0,18,2,1,176,79,1829.2,297,140,90,2558
0,36,3,0,161,63,1468.3,201,51.69,60,1551
1,22,3,0,160,64,1350.7,224,74,52,1660
0,19,3,3,180,59,1635.3,176,136,79,1959
1,43,2,1,141,50,990.7,140,73,34.46,1162
1,59,2,0,155,78,1301.4,244,67,59,1775
0,20,4,0,176,113,2147.4,397,128,93,2937
1,21,3,2,162,50,1257.5,136,57,44,1168
1,47,3,0,141,73,1230.2,161,84,47,1403
0,27,2,1,168,85,1786.9,224,141,78,2162
1,30,3,0,144,74,1340.8,162,85,76,1672
0,23,4,0,184,110,2101.9,408,151,54,2722
0,22,2,0,157,66,1497.2,187,83,69,1701
0,24,3,2,164,65,1577.9,202,51.69,62,1573
0,24,3,0,175,65,1564.7,213,87,59,1731
0,22,3,3,174,58,1541.6,217,51.69,71,1714
0,20,3,0,170,51,1468,158,75,47,1355
1,19,3,0,157,90,1633.4,299,83,64,2104
0,23,4,0,178,63,1658.8,213,156,45,1881
0,28,3,0,162,98,1885.1,310,80,47,1983
1,18,3,0,164,46,1195.8,158,56,42,1234
0,20,3,4,168,71,1633.9,315,79,54,2062
0,26,3,0,168,53,1464.1,263,77,64,1936
0,22,3,0,166,81,1683.1,325,75,53,2077
1,47,3,0,161,45,1038.9,129.225,80,40,1197
0,22,4,0,175,100,1961.7,304,106,77,2333
0,19,4,3,173,74,1763.7,267,137,49,2057
1,42,3,0,165,50,1180.2,151,70,34.46,1194
0,25,4,0,145,79,1556.2,220,144,82,2194
0,17,3,0,188,57,1676.8,237,52,73,1813
1,33,3,0,155,42,1117.9,150,51.69,34.46,1117
0,20,3,0,172,79,1783.6,282,107,56,2060
1,28,2,0,155,95,1705.3,312,135,38,2130
0,21,2,2,166,55,1509.2,226,79,50,1670
1,23,2,3,165,65,1432.1,202,59,50,1494
0,29,2,0,168,91,1855.2,310,151,70,2474
1,24,3,0,137,73,1290,140,69,68,1448
1,23,2,0,142,97,1630.9,299,112,85,2409
1,37,3,0,157,45,1065.7,173,51.69,48,1331
1,21,3,0,164,47,1226.9,132,60,54,1254
1,25,2,0,155,40,1104.4,153,51.69,40,1179
1,22,3,0,155,88,1553.1,291,97,48,1984
0,22,3,1,173,76,1703.2,265,69,62,1894
1,17,3,0,155,56,1295.4,164,84,41,1361
0,25,3,0,165,108,1950.2,343,151,58,2498
0,23,3,0,169,108,2051.5,341,132,102,2810
0,22,3,0,170,49,1448.3,233,66,34.46,1506
1,28,3,0,175,67,1437.6,177,74,62,1562
1,17,3,0,166,91,1671,293,125,59,2203
0,21,2,0,160,46,1304.4,174,84,52,1500
0,18,2,2,173,75,1804.5,230,93,59,1823
1,37,2,3,159,80,1458.9,237,92,68,1928
1,39,2,0,161,80,1503.9,203,85,58,1674
0,32,3,0,163,70,1568.9,215,82,82,1926
0,23,2,1,174,63,1621.9,246,74,74,1946
1,30,3,0,168,80,1540.7,270,75,47,1803
0,24,3,0,174,106,1995.5,391,101,94,2814
1,22,3,0,140,73,1290.5,283,67,48,1832
1,32,3,0,146,82,1338.9,291,82,39,1843
1,45,4,0,137,72,1159,222,69,52,1632
0,22,2,0,161,66,1532.8,245,73,83,2019
1,22,2,0,156,71,1395,239,79,57,1785
1,31,3,0,156,44,1093.7,181,51.69,44,1327
0,28,4,1,180,134,2297.2,398,159,90,3038
0,22,2,0,180,73,1736.9,243,87,61,1869
0,23,2,3,184,74,1759.6,298,68,80,2184
1,33,3,0,156,42,1045.4,129.225,58,34.46,1059
1,32,3,0,142,95,1479.6,201,130,68,1936
0,24,3,0,156,118,2043.5,371,109,104,2856
0,33,3,2,156,88,1733.5,314,139,71,2451
0,25,3,0,163,117,2114.1,386,129,85,2825
1,39,2,0,161,82,1495.7,241,72,68,1864
0,20,3,3,175,80,1797.5,242,86,68,1924
1,55,2,0,144,73,1159,162,78,62,1518
0,23,3,0,163,44,1373.8,181,81,52,1516
0,33,3,4,160,107,1962.2,179,166,105,2325
0,23,3,2,174,83,1856.2,304,81,81,2269
1,21,3,4,152,51,1199.3,153,58,45,1249
1,21,2,0,156,47,1200,178,51.69,34.46,1229
1,24,2,3,157,57,1226.2,172,89,42,1422
0,30,3,0,173,51,1449.9,193,83,60,1644
0,22,3,0,165,45,1375.3,144,64,50,1282
0,24,2,1,172,101,2007.4,292,144,80,2464
0,25,4,0,168,102,1939.2,308,109,92,2496
0,21,2,0,154,67,1559.8,235,63,66,1786
0,23,3,3,170,75,1683.7,210,124,82,2074
0,23,2,4,183,74,1786.5,193,85,69,1733
0,18,2,0,165,62,1558.9,197,67,71,1695
0,22,3,0,168,65,1624.9,287,70,69,2049
1,22,4,0,156,45,1131,160,54,36,1180
1,27,4,4,153,52,1197.4,142,65,36,1152
1,25,3,0,153,94,1615.2,207,121,99,2203
1,35,3,3,164,69,1345.8,192,120,73,1905
0,22,2,0,167,52,1427,188,62,41,1369
0,24,2,0,166,60,1559.1,205,66,55,1579
0,25,2,4,169,70,1644.1,165,124,56,1660
0,46,3,0,169,52,1338.7,135,65,52,1268
0,20,2,1,173,71,1650.5,230,79,49,1677
0,23,3,0,164,119,2121.8,398,98,89,2785
1,22,2,1,168,52,1321.6,195,92,34.46,1458
0,23,3,0,169,58,1524.5,272,51.69,58,1817
0,22,3,0,169,96,1940.2,209,115,89,2097
1,27,2,0,177,132,2141.7,225,163,109,2533
1,23,3,0,152,75,1433.1,235,68,71,1851
0,21,2,0,162,55,1393.4,172,60,60,1468
0,27,2,1,170,98,1905.2,397,86,73,2589
1,30,2,0,154,76,1394.3,258,87,52,1848
1,27,3,0,151,92,1527.5,217,130,69,2009
0,49,3,1,160,90,1690.3,236,113,80,2116
0,19,3,3,168,53,1485.6,184,78,42,1426
0,21,2,0,157,45,1327.7,139,56,39,1131
0,16,3,4,173,79,1745,290,51.69,86,2141
0,24,3,1,170,75,1667.9,273,76,47,1819
0,22,3,4,173,76,1747.8,249,90,45,1761
1,40,3,0,164,67,1305.6,207,65,49,1529
1,51,3,0,161,78,1363.8,193,85,73,1769
1,52,3,0,161,79,1376.6,186,86,71,1727
0,23,3,1,164,70,1607.3,173,87,66,1634
1,26,3,0,156,87,1563.6,233,97,52,1788
0,25,3,1,177,95,1920.7,286,146,100,2628
1,22,2,3,160,78,1478,220,74,65,1761
0,29,3,0,156,108,1913.3,347,142,101,2865
1,31,3,0,159,81,1476.5,178,122,78,1902
0,17,3,0,188,54,1616.6,243,93,37,1677
0,22,2,1,175,120,2217.5,379,152,101,3033
1,22,3,0,162,53,1235.3,196,51.69,46,1405
0,23,3,0,169,99,1943.3,335,150,102,2858
1,19,4,0,163,50,1238.9,204,51.69,58,1545
0,23,3,0,168,41,1347.2,156,67,45,1297
1,25,3,1,155,64,1301,191,69,45,1445
1,52,3,0,152,77,1345.9,210,94,77,1909
0,22,3,0,162,119,2102.6,326,156,104,2864
0,22,2,0,181,64,1668.7,154,101,78,1722
0,23,3,0,163,71,1604.4,272,107,63,2083
0,22,2,3,172,74,1712.7,308,89,54,2074
0,20,3,0,160,41,1339.2,134,65,40,1156
1,20,4,0,165,81,1596,183,135,56,1776
0,23,3,1,173,77,1772.9,302,87,82,2294
1,22,2,0,161,71,1477.2,209,101,46,1654
1,22,2,0,141,54,1165.7,129.225,74,49,1254
0,32,3,1,169,85,1732.1,366,67,59,2263
1,19,2,1,155,54,1259.2,146,68,49,1297
1,30,2,0,145,63,1219.1,179,75,52,1484
1,20,3,0,156,57,1283,197,85,47,1551
1,23,4,0,153,76,1466.3,267,65,73,1985
1,25,3,0,171,58,1391.5,208,51.69,53,1516
0,22,3,3,168,61,1589.2,277,78,75,2095
1,28,3,0,152,56,1188.7,156,93,36,1320
0,24,2,4,180,64,1715.9,201,101,61,1757
1,58,2,0,159,77,1337.1,155,72,70,1538
0,27,3,0,170,78,1719,239,89,92,2140
1,23,2,4,158,55,1255.8,172,67,38,1298
0,58,2,4,168,80,1592.3,169,98,83,1815
1,27,3,0,153,93,1642.4,208,80,79,1863
0,42,4,0,155,88,1599.2,258,121,84,2272
0,36,3,0,170,52,1340.3,177,84,42,1422
1,22,3,0,143,70,1321.2,181,87,60,1612
0,22,2,0,170,89,1853.8,397,79,80,2624
1,22,2,0,156,67,1320.6,224,70,41,1545
1,22,3,0,150,44,1079.9,152,51.69,43,1202
0,22,3,0,175,69,1674.1,233,91,55,1791
0,24,3,0,168,117,2090.5,384,128,102,2966
0,25,4,2,177,83,1804.7,337,104,60,2304
0,32,3,0,157,87,1677,299,105,95,2471
0,22,3,0,165,55,1429.8,168,85,43,1399
1,58,3,4,157,54,1016.3,149,61,50,1290
0,25,4,0,160,42,1277.2,132,59,63,1331
1,25,2,3,157,58,1270.4,227,62,34.46,1466
0,24,2,0,181,87,1864.3,189,115,113,2233
0,22,3,0,162,45,1394.1,150,81,50,1374
0,38,2,1,162,68,1600.1,156,88,67,1579
0,19,3,3,183,73,1797.6,309,131,44,2156
1,20,2,0,163,55,1311.3,236,68,34.46,1526
1,19,3,0,145,73,1401.2,264,70,60,1876
0,21,3,0,156,115,1989.7,348,51.69,89,2400
1,41,3,0,153,98,1614.4,288,53,84,2120
0,25,3,0,156,87,1730.6,292,128,66,2274
0,20,3,3,174,80,1785.5,329,113,65,2353
0,21,3,0,166,62,1556.5,200,100,38,1542
0,30,3,1,170,52,1386.7,129.225,77,48,1257
0,18,2,0,169,73,1645.5,282,115,67,2191
1,24,3,2,155,52,1231.2,132,65,55,1283
0,23,3,1,175,100,1952.9,368,117,89,2741
0,32,3,0,163,99,1844.4,319,142,103,2771
1,20,3,0,164,47,1244.7,143,53,35,1099
1,31,3,0,141,100,1574.2,286,87,72,2140
0,25,3,3,159,119,2058.3,321,156,101,2817
1,25,3,4,162,53,1237.7,211,60,59,1615
0,34,3,0,153,89,1686.7,296,98,83,2323
0,24,2,0,179,65,1671.7,210,80,69,1781
1,21,2,0,162,57,1383.2,241,51.69,43,1558
0,22,3,0,166,52,1420.1,218,59,53,1585
0,22,3,0,164,53,1479.5,229,86,41,1629
1,23,3,0,156,49,1179.8,190,55,34.46,1290
0,24,3,0,182,90,1945.2,286,109,80,2300
0,31,4,0,169,106,1972.2,337,64,85,2369
1,22,3,0,162,43,1162.4,179,62,36,1288
1,22,3,0,139,48,1095.8,159,73,47,1351
0,23,3,0,168,114,2121.8,373,105,98,2794
0,25,4,0,159,48,1348.2,174,76,48,1432
0,19,3,0,169,50,1497.3,165,74,57,1469
0,24,2,0,175,55,1543.6,233,71,34.46,1526
1,33,2,1,164,48,1145.6,178,71,50,1446
1,33,3,0,141,96,1525.8,219,109,96,2176
1,57,2,0,152,60,1120.3,136,91,47,1331
1,50,4,0,139,73,1197.7,221,113,51,1795
0,58,3,1,164,51,1187.7,230,72,38,1550
0,28,2,4,174,71,1668.6,267,85,61,1957
1,27,3,0,145,87,1379.2,247,76,51,1751
0,24,2,0,165,49,1416.9,236,65,40,1564
1,28,3,0,145,95,1597.5,278,102,62,2078
1,25,3,0,175,105,1846.1,328,132,72,2488
0,37,3,0,168,49,1405.7,214,52,46,1478
1,22,4,1,153,53,1240.2,190,88,35,1427
1,20,3,3,162,37,1168.7,154,54,36,1156
0,35,3,0,160,89,1685.6,244,93,75,2023
0,22,3,0,160,109,1949.7,370,129,79,2707
0,20,3,0,172,60,1569.2,204,107,53,1721
1,22,4,0,153,80,1507.8,223,89,58,1770
0,23,3,1,162,92,1859,287,106,104,2508
0,24,3,0,169,46,1348.9,193,102,41,1549
0,23,3,2,167,66,1585,157,116,66,1686
0,22,2,0,168,61,1585.4,160,98,73,1689
0,46,3,1,175,46,1300.7,160,63,54,1378
1,32,3,0,157,40,1081.2,139,56,37,1113
0,25,4,0,166,84,1743.6,340,51.69,72,2215
0,22,2,0,162,65,1584.5,203,90,57,1685
1,19,3,0,131,51,1072.2,129.225,51.69,51,1183
1,36,3,0,157,42,1047.4,131,52,37,1065
1,32,2,0,152,72,1376.6,192,85,46,1522
0,23,3,0,163,117,2109,394,128,78,2790
1,35,3,0,152,38,982.1,148,51.69,34.46,1109
1,35,3,0,140,90,1405.9,205,78,76,1816
1,21,2,0,158,58,1314.4,213,70,47,1555
1,40,3,0,139,71,1162.9,210,57,49,1509
1,27,3,0,157,100,1656.3,244,115,65,2021
0,21,3,3,168,59,1556.8,159,57,75,1539
0,24,2,0,164,41,1272.2,150,94,51,1435
1,19,2,0,168,64,1457.7,239,105,37,1709
0,23,2,4,168,90,1854,324,103,62,2266
0,22,3,0,151,98,1885.6,373,106,60,2456
0,22,3,2,174,78,1701.8,255,87,47,1791
0,46,3,4,175,44,1346.7,169,56,52,1368
0,25,4,2,166,58,1493.9,207,111,41,1641
0,27,4,1,160,68,1513.9,210,111,61,1833
1,59,2,0,153,82,1306.8,192,110,74,1874
1,22,3,3,144,55,1125.9,177,88,50,1510
1,19,3,1,156,53,1242.8,174,54,45,1317
1,22,4,1,176,71,1490.6,238,112,43,1787
0,24,3,4,163,98,1839.8,383,78,80,2564
1,26,4,0,164,46,1230.8,142,72,38,1198
1,25,3,0,144,95,1563.3,347,143,77,2653
1,29,2,2,152,64,1247,192,78,58,1602
0,23,2,0,174,67,1644.1,273,84,60,1968
0,22,3,3,176,67,1635.3,236,119,65,2005
1,22,3,3,156,49,1186.8,154,60,43,1243
0,39,3,0,169,55,1379.6,178,92,47,1503
1,21,3,4,157,55,1263.9,129.225,80,58,1359
0,25,3,0,174,54,1504.6,182,85,50,1518
1,35,3,0,138,92,1397.8,260,125,63,2107
1,21,2,1,155,54,1201.9,214,64,34.46,1422
0,20,2,0,155,45,1362.6,215,54,41,1445
1,21,3,2,156,48,1190.8,186,51.69,37,1284
0,21,4,0,177,70,1633,257,88,52,1848
1,22,2,0,151,57,1270.6,188,52,42,1338
0,33,3,0,168,50,1374.3,162,69,56,1428
1,34,4,0,156,48,1080.9,191,51.69,34.46,1281
0,24,3,0,170,99,1907.9,369,108,80,2628
0,34,3,2,159,106,1922.1,366,107,83,2639
0,26,3,0,169,53,1510.9,175,81,38,1366
0,23,4,0,158,75,1670.4,186,115,66,1798
1,36,3,0,154,100,1622.1,372,133,56,2524
0,24,2,0,181,78,1798.7,337,61,63,2159
0,39,4,0,165,107,1886.7,369,105,100,2796
0,23,3,0,167,43,1331.1,173,70,46,1386
1,23,2,0,155,41,1091.9,129.225,56,34.46,1051
0,16,4,0,158,72,1611,280,107,72,2196
1,27,4,0,161,69,1451.6,166,51.69,76,1555
1,24,2,4,155,62,1367.1,174,89,49,1493
1,26,4,1,152,57,1190.3,183,68,34.46,1314
0,17,2,0,169,77,1727.9,272,91,90,2262
0,24,3,1,166,70,1631.5,219,76,73,1837
0,24,4,0,179,124,2216.3,398,149,79,2899
0,21,3,0,175,80,1821.6,318,124,72,2416
1,19,3,4,156,54,1263,191,51.69,45,1376
0,23,4,1,167,84,1804.3,227,112,39,1707
0,68,2,0,168,78,1466.9,232,107,76,2040
1,23,3,0,168,48,1233.2,192,52,36,1300
0,24,2,2,166,67,1601.9,192,86,69,1733
0,25,3,0,157,114,2006.8,378,160,79,2863
0,37,4,0,154,87,1574.4,304,118,78,2390
1,22,3,0,162,59,1314.3,166,76,47,1391
0,18,3,0,188,56,1649.5,235,103,59,1883
1,24,4,0,139,72,1320.8,144,82,38,1246
1,24,4,0,161,59,1314.2,193,51.69,51,1438
0,22,2,4,168,69,1652.5,239,68,74,1894
1,22,3,1,159,76,1508.4,190,80,81,1809
0,50,3,0,170,53,1355.6,216,75,54,1650
0,21,3,0,168,60,1550.3,223,83,51,1683
0,19,3,1,156,99,1878.4,320,92,83,2395
1,21,2,0,157,78,1487.3,215,89,61,1765
0,21,3,0,174,89,1879.5,242,106,104,2328
1,24,2,1,161,76,1496.7,239,66,57,1733
0,22,4,1,183,91,1986.6,331,154,85,2705
0,50,3,0,174,109,1886.8,369,85,101,2725
0,24,3,4,163,42,1337.8,163,58,35,1199
0,30,3,0,164,96,1821.5,313,116,98,2598
0,26,2,4,183,79,1862.3,323,90,80,2372
1,22,2,0,166,60,1375.5,211,61,44,1484
1,17,3,1,162,46,1228.2,133,53,44,1140
1,38,3,0,143,99,1513,267,69,65,1929
0,15,3,0,177,79,1846,312,134,58,2306
1,37,3,0,156,44,1078.7,129.225,62,34.46,1075
0,24,3,0,168,62,1499.2,267,80,62,1946
0,23,4,0,180,133,2385.4,241,177,104,2608
0,19,2,0,168,56,1561.6,133,74,64,1404
1,24,2,0,156,64,1352.9,231,80,50,1694
0,19,3,0,170,65,1573.8,229,93,55,1783
0,23,3,2,167,79,1689.4,167,137,80,1936
1,26,4,2,177,71,1527,166,96,63,1615
1,24,4,0,157,89,1607,256,128,65,2121
0,19,2,0,169,60,1559.6,234,66,65,1785
1,40,3,0,163,67,1320.5,140,119,48,1468
0,21,3,0,164,48,1392.5,154,69,61,1441
0,24,3,4,175,61,1584.9,232,107,63,1923
0,23,3,0,158,122,2115.1,370,128,99,2883
1,24,2,1,158,41,1144.2,139,56,37,1113
1,20,2,0,167,67,1438.9,185,57,34.46,1278
0,23,3,1,166,57,1453.7,150,124,55,1591
0,43,3,0,160,68,1464.8,279,69,44,1788
0,35,3,0,169,49,1367.2,140,112,43,1395
1,28,3,0,158,77,1498.4,258,51.69,74,1905
0,19,3,0,151,94,1759.1,287,125,75,2323
1,48,3,0,156,45,1041.8,143,51.69,34.46,1089
0,21,2,0,184,96,2062.3,178,116,81,1905
0,21,3,0,173,76,1736.7,394,67,61,2393
0,29,4,1,173,94,1907.9,390,109,70,2626
0,23,4,1,173,62,1573.9,235,64,56,1700
0,21,3,0,174,56,1553.3,153,87,61,1509
0,28,2,1,171,99,1952.2,357,130,81,2677
1,26,4,0,163,65,1405.3,225,72,50,1638
